,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
1994-05-27,45.75,45.875,45.671875,45.875,27.773366928100586,162000,SPY,27.98764,27.735534667968746,-0.03783226013183949,0.0
1994-06-02,46.046875,46.046875,45.890625,45.96875,27.83011817932129,55100,SPY,28.23407,27.99091529846191,0.16079711914062145,0.0
1994-06-06,46.328125,46.46875,46.1875,46.21875,27.981475830078125,99300,SPY,28.294062,27.94363212585449,-0.037843704223636365,0.0
1994-07-11,44.9375,45.015625,44.53125,44.75,27.271394729614258,124000,SPY,27.97144,27.30946922302246,0.038074493408203125,0.0
1994-07-18,45.390625,45.578125,45.390625,45.46875,27.709407806396484,72300,SPY,27.966871,27.652273178100582,-0.05713462829590199,0.0
1994-08-01,45.9375,46.15625,45.890625,46.125,28.109329223632812,486300,SPY,28.265604,28.147422790527344,0.03809356689453125,0.0
1994-08-22,46.4375,46.4375,46.28125,46.375,28.261682510375977,79700,SPY,28.720043,28.423566818237305,0.16188430786132812,0.0
1994-08-26,47.125,47.78125,47.125,47.6875,29.06154441833496,339500,SPY,28.912115,29.042505264282227,0.0,0.019039154052734375
1994-08-29,47.8125,47.984375,47.640625,47.65625,29.042505264282227,350300,SPY,29.117123,29.118692398071286,0.07618713378905895,0.0
1994-09-01,47.5,47.53125,47.328125,47.5,28.947280883789062,294600,SPY,29.14561,28.8234920501709,-0.12378883361816406,0.0
1994-09-09,47.03125,47.125,46.8125,47.0,28.642578125,488400,SPY,29.16385,28.5568790435791,-0.08569908142089844,0.0
1994-09-14,46.84375,47.109375,46.84375,47.046875,28.671152114868164,423500,SPY,29.319353,29.03299331665039,0.36184120178222656,0.0
1994-09-15,47.171875,47.640625,47.171875,47.640625,29.03299331665039,779800,SPY,29.35083,28.826360702514645,-0.20663261413574574,0.0
1994-09-16,47.0,47.140625,46.84375,47.015625,28.82636070251465,571300,SPY,29.147358,28.855108261108395,0.028747558593746447,0.0
1994-09-19,47.125,47.328125,47.015625,47.0625,28.8551082611084,167300,SPY,29.143438,28.30903053283691,-0.5460777282714879,0.0
1994-09-22,46.28125,46.28125,46.015625,46.0625,28.241992950439453,266400,SPY,29.170538,28.146188735961914,-0.09580421447753906,0.0
1994-09-23,46.078125,46.171875,45.828125,45.90625,28.146188735961914,176600,SPY,29.08019,28.289871215820312,0.14368247985839844,0.0
1994-10-04,46.296875,46.296875,45.34375,45.375,27.82045555114746,84200,SPY,28.809977,27.830032348632812,0.009576797485351562,0.0
1994-10-19,46.671875,47.234375,46.65625,47.0625,28.8551082611084,136700,SPY,29.03668,28.663503646850586,-0.1916046142578125,0.0
1994-10-24,46.578125,46.765625,46.15625,46.171875,28.309030532836914,149600,SPY,28.862473,28.337776184082028,0.028745651245113635,0.0
1994-10-26,46.390625,46.4375,46.171875,46.390625,28.44316291809082,201000,SPY,29.036718,28.615602493286133,0.1724395751953125,0.0
1994-11-10,46.9375,47.03125,46.546875,46.578125,28.55811882019043,172100,SPY,29.066889,28.452754974365234,-0.10536384582519531,0.0
1994-11-11,46.515625,46.5625,46.28125,46.40625,28.452754974365234,302200,SPY,28.768715,28.72099494934082,0.26823997497558594,0.0
1994-11-15,46.796875,47.09375,46.328125,46.6875,28.625185012817383,316900,SPY,29.333036,28.72099494934082,0.0958099365234375,0.0
1994-12-01,45.640625,45.640625,45.046875,45.140625,27.6767578125,439000,SPY,28.489523,27.935396194458004,0.25863838195800426,0.0
1994-12-02,45.046875,45.5625,45.046875,45.5625,27.935396194458008,318500,SPY,28.634481,27.964149475097656,0.028753280639648438,0.0
1994-12-05,45.65625,45.8125,45.5,45.609375,27.964149475097656,139200,SPY,28.67752,27.983310699462887,0.019161224365230822,0.0
1994-12-28,46.359375,46.359375,45.96875,46.078125,28.476806640625,358200,SPY,28.676386,28.496126174926758,0.019319534301757812,0.0
1994-12-29,46.25,46.25,46.0625,46.109375,28.496126174926758,220100,SPY,28.656807,28.158134460449215,-0.3379917144775426,0.0
1995-01-13,46.4375,46.734375,46.375,46.734375,28.88237953186035,170600,SPY,28.892784,29.056198120117188,0.17381858825683594,0.0
1995-01-25,46.515625,47.046875,46.515625,46.875,28.969303131103516,15700,SPY,29.104,28.998254776000973,0.028951644897457385,0.0
1995-01-26,46.84375,46.984375,46.75,46.921875,28.998254776000977,9800,SPY,29.0933,29.114139556884766,0.11588478088378906,0.0
1995-02-07,48.3125,48.3125,48.140625,48.296875,29.848026275634766,702900,SPY,29.518631,29.848026275634766,0.0,0.0
1995-02-09,48.21875,48.296875,48.125,48.296875,29.848026275634766,390700,SPY,29.740185,29.886655807495117,0.0,-0.03862953186035156
1995-03-09,48.546875,48.59375,48.421875,48.546875,30.002525329589844,63500,SPY,30.330801,30.44672012329102,0.4441947937011754,0.0
1995-03-14,49.359375,49.640625,49.359375,49.578125,30.639848709106445,223300,SPY,30.507551,30.581911087036136,0.0,0.05793762207030895
1995-03-16,49.4375,49.8125,49.4375,49.78125,30.765377044677734,20400,SPY,30.6878,30.795969009399414,0.0,-0.030591964721679688
1995-03-22,49.53125,49.53125,49.328125,49.484375,30.74744415283203,74900,SPY,30.813622,30.766857147216793,0.019412994384762072,0.0
1995-03-30,50.515625,50.515625,50.109375,50.3125,31.26199722290039,298400,SPY,31.25168,31.135793685913086,0.0,0.1262035369873047
1995-04-03,50.09375,50.234375,50.0625,50.234375,31.21344566345215,193300,SPY,31.320938,31.41734123229981,0.2038955688476598,0.0
1995-04-07,50.859375,50.859375,50.46875,50.703125,31.504735946655273,361400,SPY,31.447632,31.562973022460938,0.0,-0.05823707580566406
1995-04-17,51.265625,51.3125,50.625,50.78125,31.553260803222656,178900,SPY,31.765467,31.446472167968746,-0.1067886352539098,0.0
1995-04-19,50.609375,50.71875,50.296875,50.5625,31.417341232299805,223000,SPY,31.615555,31.46588897705078,0.04854774475097656,0.0
1995-04-20,50.703125,50.78125,50.4375,50.640625,31.46588897705078,207900,SPY,31.815102,31.621227264404293,0.15533828735351207,0.0
1995-04-26,51.25,51.421875,51.125,51.390625,31.931913375854492,204400,SPY,31.835407,32.00956726074219,0.0,-0.07765388488769531
1995-04-28,51.5,51.671875,51.171875,51.59375,32.05810546875,130800,SPY,32.115353,31.970754623413086,-0.08735084533691406,0.0
1995-05-24,53.25,53.421875,52.796875,53.125,33.009552001953125,370800,SPY,32.975754,33.03871154785156,0.0,-0.0291595458984375
1995-05-25,52.96875,53.21875,52.71875,53.171875,33.03871154785156,379900,SPY,32.82149,32.66006088256836,0.0,0.3786506652832031
1995-06-01,53.40625,53.90625,53.25,53.5,33.24257278442383,810100,SPY,33.39917,33.271705627441406,0.029132843017578125,0.0
1995-06-12,53.234375,53.578125,53.203125,53.359375,33.15520477294922,378500,SPY,33.580196,33.51442337036133,0.3592185974121094,0.0
1995-06-16,53.703125,53.96875,53.703125,53.96875,33.73075866699219,325100,SPY,33.613846,34.111629486083984,0.0,-0.3808708190917969
1995-06-20,54.421875,54.609375,54.390625,54.4375,34.02374267578125,287800,SPY,33.984814,34.00422286987305,0.0,0.019519805908203125
1995-06-23,55.0,55.03125,54.84375,55.015625,34.385074615478516,315400,SPY,34.31291,33.97492599487305,0.0,0.41014862060546875
1995-07-05,54.765625,55.0625,54.640625,54.8125,34.25811767578125,409300,SPY,34.35006,34.69757080078125,0.439453125,0.0
1995-07-13,56.140625,56.265625,56.03125,56.09375,35.05890655517578,215600,SPY,35.099304,35.02960968017578,-0.029296875,0.0
1995-07-17,56.125,56.421875,56.078125,56.359375,35.22492980957031,171500,SPY,34.950504,34.922176361083984,0.0,0.3027534484863281
1995-07-18,56.265625,56.265625,55.828125,55.875,34.922176361083984,221200,SPY,35.082253,34.54131317138672,-0.3808631896972656,0.0
1995-07-26,56.203125,56.46875,56.171875,56.1875,35.11750411987305,167800,SPY,35.146202,35.41046142578125,0.2929573059082031,0.0
1995-07-27,56.453125,56.703125,56.453125,56.65625,35.41046142578125,187700,SPY,35.28143,35.18585968017578,0.0,0.22460174560546875
1995-08-04,56.03125,56.078125,55.921875,55.984375,34.99055099487305,240500,SPY,35.323696,35.06869125366211,0.0781402587890625,0.0
1995-08-08,56.140625,56.3125,55.9375,56.109375,35.06869125366211,951900,SPY,35.393215,35.05890655517578,-0.009784698486328125,0.0
1995-08-10,56.15625,56.28125,55.734375,55.96875,34.980777740478516,280800,SPY,35.29118,34.78548049926758,-0.1952972412109375,0.0
1995-08-15,56.140625,56.140625,55.65625,56.046875,35.02960968017578,44400,SPY,35.47717,35.12727355957031,0.09766387939453125,0.0
1995-09-06,57.234375,57.359375,57.21875,57.296875,35.81085205078125,214500,SPY,35.776344,35.830406188964844,0.0,-0.01955413818359375
1995-09-13,57.90625,58.3125,57.890625,58.234375,36.39680099487305,239800,SPY,36.19089,36.72883987426758,0.0,-0.33203887939453125
1995-10-03,58.1875,58.34375,57.953125,58.25,36.60091018676758,839700,SPY,36.754383,36.561641693115234,-0.03926849365234375,0.0
1995-10-06,58.390625,58.578125,58.390625,58.40625,36.69906234741211,75300,SPY,37.027077,36.39472198486328,-0.3043403625488281,0.0
1995-10-12,58.125,58.46875,58.125,58.4375,36.71870803833008,199800,SPY,37.133312,36.8365364074707,0.117828369140625,0.0
1995-10-18,59.015625,59.09375,58.71875,58.90625,37.01325225830078,228100,SPY,37.23877,37.189971923828125,0.17671966552734375,0.0
1995-11-01,58.28125,58.78125,58.234375,58.78125,36.9346923828125,415700,SPY,36.90606,37.17033386230469,0.0,-0.2356414794921875
1995-11-07,59.0,59.0,58.625,58.8125,36.9543571472168,358200,SPY,37.029613,37.288150787353516,0.33379364013671875,0.0
