,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1998-02-18,5.1458330154418945,5.1458330154418945,5.0520830154418945,5.0729169845581055,5.0729169845581055,2971200,AMZN,-12.240709,6.6354169845581055,0.0,-1.5625
1998-02-19,5.109375,5.2916669845581055,5.0833330154418945,5.2291669845581055,5.2291669845581055,4436400,AMZN,-12.256939,6.541666984558105,0.0,-1.3124999999999991
1998-02-25,5.46875,5.5416669845581055,5.2604169845581055,5.4895830154418945,5.4895830154418945,6745200,AMZN,-11.693703,7.109374999999999,0.0,-1.6197919845581046
1998-02-27,6.0208330154418945,6.6354169845581055,5.984375,6.4166669845581055,6.4166669845581055,24706800,AMZN,-9.978484,7.0,0.0,-0.5833330154418945
1998-03-04,6.0,6.1875,5.8333330154418945,6.1197919845581055,6.1197919845581055,7314000,AMZN,-8.832783,6.807291984558105,0.0,-0.6874999999999991
1998-03-06,6.3020830154418945,6.4166669845581055,6.1458330154418945,6.3958330154418945,6.3958330154418945,5887200,AMZN,-8.111445,7.0833330154418945,0.0,-0.6875
1998-03-18,6.6041669845581055,7.1458330154418945,6.6041669845581055,7.109375,7.109375,13659600,AMZN,-5.831824,7.3854169845581055,0.0,-0.27604198455810547
1998-03-24,6.875,7.2291669845581055,6.875,7.0208330154418945,7.0208330154418945,5680800,AMZN,-6.9305873,8.010416984558105,0.0,-0.9895839691162109
1998-03-30,7.15625,7.2916669845581055,7.09375,7.15625,7.15625,5500800,AMZN,-8.028239,7.7552080154418945,0.0,-0.5989580154418945
1998-04-02,7.59375,8.0625,7.4791669845581055,7.921875,7.921875,16642800,AMZN,-7.6870246,7.072916984558105,0.0,0.8489580154418954
1998-04-08,7.1979169845581055,7.4791669845581055,7.125,7.3854169845581055,7.3854169845581055,11314800,AMZN,-6.775765,7.645833015441895,0.0,-0.26041603088378995
1998-04-13,7.90625,8.020833015441895,7.6666669845581055,7.859375,7.859375,10980000,AMZN,-5.9795594,7.9375,0.0,-0.078125
1998-04-15,8.166666984558105,8.333333015441895,7.875,8.010416984558105,8.010416984558105,11192400,AMZN,-5.107513,7.53125,0.0,0.47916698455810547
1998-04-28,7.7395830154418945,8.291666984558105,7.421875,7.96875,7.96875,69594000,AMZN,-1.4145087,7.53125,0.0,0.4375
1998-04-29,8.104166984558105,8.21875,7.8020830154418945,7.9583330154418945,7.9583330154418945,31657200,AMZN,-0.1822381,7.3854169845581055,0.0,0.5729160308837891
1998-05-01,7.7291669845581055,7.9270830154418945,7.5416669845581055,7.875,7.875,9307200,AMZN,0.06382138,7.166666984558105,0.0,0.7083330154418954
1998-05-06,7.8333330154418945,7.8333330154418945,7.5104169845581055,7.53125,7.53125,7438800,AMZN,-0.66160107,7.1614580154418945,0.0,0.36979198455810547
1998-05-07,7.5833330154418945,7.75,7.3541669845581055,7.5833330154418945,7.5833330154418945,13887600,AMZN,-0.64098036,7.34375,0.0,0.23958301544189453
1998-05-11,7.7447919845581055,7.75,7.2083330154418945,7.2395830154418945,7.2395830154418945,11372400,AMZN,-1.5724436,7.28125,0.0,-0.04166698455810547
1998-05-13,7.5416669845581055,7.8333330154418945,7.4791669845581055,7.7395830154418945,7.7395830154418945,13944000,AMZN,-2.573884,7.312499999999999,0.0,0.4270830154418954
1998-05-18,7.5,7.5520830154418945,7.2291669845581055,7.3385419845581055,7.3385419845581055,6618000,AMZN,-5.1280503,8.541666984558105,0.0,-1.203125
1998-05-27,6.6979169845581055,7.28125,6.6458330154418945,7.21875,7.21875,23234400,AMZN,-8.0367155,13.166666984558105,0.0,-5.9479169845581055
1998-06-16,11.125,12.291666984558105,11.083333015441895,12.270833015441895,12.270833015441895,39167400,AMZN,0.96001816,17.854167938232422,0.0,-5.583334922790527
1998-06-19,11.84375,12.708333015441895,11.333333015441895,12.635416984558105,12.635416984558105,36678600,AMZN,7.797576,17.9375,0.0,-5.3020830154418945
1998-07-09,18.4375,19.416667938232422,17.5,17.583332061767578,17.583332061767578,29493000,AMZN,27.781599,18.958332061767578,1.375,0.0
1998-07-15,19.333332061767578,19.5625,18.291667938232422,18.75,18.75,17610000,AMZN,21.951387,17.697917938232422,-1.0520820617675781,0.0
1998-07-22,22.333332061767578,23.3125,21.75,22.333332061767578,22.333332061767578,27974400,AMZN,20.276827,21.729167938232422,0.0,0.6041641235351562
1998-07-28,20.739582061767578,21.0,19.666667938232422,19.822917938232422,19.822917938232422,20746800,AMZN,19.17406,21.447917938232422,0.0,-1.625
1998-07-30,18.625,19.166667938232422,17.583332061767578,18.958332061767578,18.958332061767578,31774200,AMZN,17.981255,21.520832061767578,0.0,-2.5625
1998-08-05,18.802082061767578,18.854167938232422,16.666667938232422,17.697917938232422,17.697917938232422,23060400,AMZN,14.468167,21.208332061767578,0.0,-3.5104141235351562
1998-08-13,21.770832061767578,22.5,21.166667938232422,21.25,21.25,24629400,AMZN,13.971713,14.3125,0.0,6.9375
1998-08-25,22.90625,22.916667938232422,21.791667938232422,21.9375,21.9375,14351400,AMZN,14.139958,14.083333015441895,0.0,7.8541669845581055
1998-09-08,15.666666984558105,15.791666984558105,15.0,15.375,15.375,21936600,AMZN,13.105085,18.854167938232422,0.0,-3.479167938232422
1998-09-09,14.916666984558105,15.395833015441895,13.895833015441895,14.083333015441895,14.083333015441895,17896200,AMZN,12.466953,18.604167938232422,0.0,-4.520834922790527
1998-09-14,13.395833015441895,13.416666984558105,12.25,12.28125,12.28125,15060000,AMZN,11.348319,17.45052146911621,0.0,-5.169271469116211
1998-09-21,12.666666984558105,14.479166984558105,12.666666984558105,14.25,14.25,23767200,AMZN,10.131473,15.531250000000002,0.0,-1.2812500000000018
1998-10-06,18.583332061767578,18.708332061767578,17.333332061767578,18.052082061767578,18.052082061767578,28171800,AMZN,20.672401,19.385417938232422,1.3333358764648438,0.0
1998-10-30,21.104167938232422,21.635417938232422,20.770832061767578,21.072917938232422,21.072917938232422,21182400,AMZN,12.746306,30.104167938232422,0.0,-9.03125
1998-11-09,20.3125,21.239582061767578,20.125,21.145832061767578,21.145832061767578,21843600,AMZN,15.598279,34.91666793823242,0.0,-13.770835876464844
1998-11-10,21.375,23.333332061767578,21.354167938232422,21.958332061767578,21.958332061767578,34375800,AMZN,16.567926,33.25,0.0,-11.291667938232422
1998-11-13,21.989582061767578,22.25,20.953125,21.291667938232422,21.291667938232422,8940600,AMZN,15.619538,31.833332061767578,0.0,-10.541664123535156
1998-11-24,37.33333206176758,38.85416793823242,34.16666793823242,35.75,35.75,81675600,AMZN,36.965687,48.16666793823242,12.416667938232422,0.0
1998-12-07,32.16666793823242,32.33333206176758,30.854167938232422,31.833332061767578,31.833332061767578,15774000,AMZN,40.68387,55.38541793823242,23.552085876464844,0.0
1998-12-14,36.85416793823242,38.33333206176758,36.33333206176758,37.04166793823242,37.04166793823242,38751000,AMZN,38.046772,69.0,31.958332061767578,0.0
1998-12-17,44.0,48.58333206176758,43.42708206176758,46.125,46.125,67635000,AMZN,48.43452,92.3125,46.1875,0.0
1998-12-24,53.70833206176758,54.5,53.16666793823242,54.13541793823242,54.13541793823242,5413800,AMZN,57.107506,69.90625,15.770832061767578,0.0
